idempenho,ano,ente,historico,vlr_empenhado,elemdespesatce,embedding_array,sobrepreco_suspeito,desvio_percentual_mediana
201900020127713010000000378,2019,PORTO REAL,EMPENHO REFERENTE A ATA DE REGISTRO N  002 2019  AQUISICAO DE MEDICAMENTOS  ALOPURINOL  ANLODIOINO  ATENOLOL  PARACETAMOL E OUTROS ,32389.4,MATERIAL DE CONSUMO,"[0.007900505, 0.23046991, 0.058067158, -0.045470312, 0.1991466, -0.22677238, 0.107061885, 0.39501885, -0.011640515, -0.049675703, 0.34027728, 0.08414071, -0.1795425, 0.060233366, -0.15447533, 0.04738799, -0.102957286, 0.045574937, 0.10086999, 0.13065632, 0.25029078, 0.2763219, 0.19939926, -0.16674957, 0.115598686, -0.09430172, -0.20363131, -0.08779825, 0.014605472, -0.026551299, -0.16591005, 0.09749611, 0.11947557, -0.055108644, 0.25213552, -0.15734237, -0.16259328, -0.079301715, -0.053091973, 0.27298453, 0.20157176, 0.016742475, -0.15973127, 0.13500561, -0.06335029, -0.042443633, -0.00671643, -0.015150685, -0.03736328, 0.17921406, -0.1000772, -0.35265514, 0.046356473, -0.041206595, -0.047852974, -0.14764902, -0.283764, -0.022778505, -0.3219445, 0.09283378, 0.1447, -0.0051331734, -0.28065857, 0.11017176, -0.028197844, -0.16497512, 0.041176625, 0.13356481, -0.005890857, 0.19692783, 0.028818626, -0.15322798, 0.068772905, 0.071734905, 0.15737154, -0.021202404, -0.14425793, -0.20310155, 0.10837063, -0.02738697, 0.12078067, -0.024973832, -0.067166425, 0.014904941, 0.22403882, 0.10337836, 0.09309134, 0.13236508, 0.10121257, -0.14180383, 0.06591168, -0.24648441, 0.20118013, 0.03714874, 0.13032368, 0.20110516, -0.16662122, -0.0076810396, 0.035694465, 0.21711574, 0.18226536, -0.14634448, -0.13273877, 0.018474968, -0.22157703, 0.032248307, 0.13168758, -0.35810468, 0.18042721, 0.011755888, -0.3260328, -0.08262454, 0.0015807068, -0.25452095, -0.23745339, 0.077419855, 0.22665848, 0.045282926, -0.1834317, 0.14185871, 0.03537515, -0.4380918, 0.18835066, -0.06225252, 0.1547235, 0.11695041, 0.10339425, 0.25416562, 0.17084341, 0.0038124502, 0.27364317, -0.01640187, -0.37655503, -0.11886801, -0.1215705, -0.21785226, 0.20676202, -0.017906433, -0.16733669, -0.035366867, 0.027488489, -0.13671465, -0.039498635, 0.03599815, 0.24492714, 0.08680401, 0.077352785, -0.03799019, -0.022348886, 0.029326487, -0.0619556, -0.05378915, 0.2915263, 0.31571713, 0.04742699, -0.3099188, 0.092985265, 0.16045314, 0.18836153, -0.0500319, -0.4941147, -0.12689506, -0.12380648, 0.26295418, 0.21748862, -0.11822594, -0.35358056, 0.10812896, -0.0024789572, 0.085149765, -0.16037092, -0.06576745, 0.36249894, 0.14453481, -0.122457, 0.06483843, 0.25406453, -0.061530374, -0.0609726, -0.33624893, 0.040590774, 0.14470011, -0.05795605, 0.13516723, -0.08067169, 0.13200043, -0.13941671, 0.06708221, 0.19636871, 0.05187064, -0.16323929, -0.021713583, 0.13931791, -0.00022257149, -0.060370192, -0.33056712, -0.12495922, 0.1545599, -0.125451, -0.09481631, 0.06531708, 0.15440792, 0.020807546, -0.049054142, 0.15155116, -0.057992164, -0.0025776208, -0.2061747, -0.109935716, -0.04961092, -0.14740983, 0.16605608, -0.12630628, -0.07489529, -0.10994795, 0.32392853, -0.21082775, -0.036655977, -0.0047873966, -0.01113164, -0.21906273, -0.07173623, 0.23776025, -0.26301646, -0.03263279, 0.09560327, -0.29066482, -0.31059107, -0.039742492, 0.19236492, -0.051048506, -0.06655169, 0.10150363, -0.13590413, 0.03582145, -0.008267623, 0.3282656, 0.025472103, 0.14996193, 0.20037849, -0.19655092, -0.016532535, -0.19587497, -0.090268634, -0.121993236, 0.057948187, 0.23827797, 0.12080778, -0.36967987, 0.37869975, 0.04828313, -0.08368152, -0.10544576, -0.33001032, 0.20550013, 0.027709963, 0.11556608, 0.18227518, -0.22093502, 0.1306908, 0.15626135, -0.052863184, -0.20159464, 0.089437306, -0.03301969, 0.17357926, 0.1153152, -0.1304279, 0.17355245, -0.15568136, -0.008058564, -0.22770305, 0.053704813, -0.1897017, 0.23072357, -0.07960238, -0.019808363, 0.10641483, 0.22456798, 0.27604413, -0.0660049, -0.34819824, -0.19664417, -0.03917032, 8.64011e-05, 0.022047795, -0.18422522, 0.16510014, -0.11440662, 0.18780315, 0.012596544, 0.22972707, 0.069396384, 0.196501, 0.24440432, 0.21360682, -0.12636764, -0.025058117, 0.15385671, 0.021272449, -0.17926559, -0.020256374, -0.04343593, -0.2326758, -0.15732917, -0.23178166, -0.044353463, 0.15504293, -0.005254488, -0.04754736, 0.20347874, -0.22168325, -0.060170628, -0.39562556, 0.10251075, 0.017492432, -0.15790874, -0.067197934, 0.19413792, -0.3035379, 0.007019012, 0.11495089, -0.05493009, 0.14238827, 0.1877663, 0.06295152, 0.024712792, -0.10819439, -0.09071213, -0.062539324, -0.31575328, 0.47394547, -0.11076876, -0.057085805, 0.19267502, 0.08661039, -0.0426019, 0.16235147, -0.20687394, -0.07009397, 0.055108175, 0.16863701, -0.03371888, -0.36404955, -0.12427783, 0.21424824, -0.048328325, -0.34108666, 0.24820995, -0.00020913422, 0.05424363, 0.057879314, 0.114091225, -0.086337775, -0.26870146, -0.080783956, 0.20603713, -0.15154831, -0.32533967, -0.033626903, 0.12923878, -0.0016690409, -0.0943859, 0.16583298, 0.2729085, -0.06462655, 0.13440466, -0.09641001, 0.10689619, 0.039214224, -0.029626898, 0.013438158, 0.31029493, -0.12941007, -0.3618563, 0.057652626, -0.011202833, -0.045636054, -0.055701006, 0.0027830508, 0.112455025, -0.10662555, 0.16409324, 0.2835659]",False,808.378042589949
201900400126640200000000050,2019,IGUABA GRANDE,ATENOLOL 50MG COM CT BL AL PLAS INC DIAZEPAM 5MG COM ENV AL POLIET PARACETAMOL 500MG COM DISP 250 BL AL PLAS,1245.0,MATERIAL DE CONSUMO,"[-0.13838616, 0.5473288, -0.039528392, -0.0022374087, -0.09402595, -0.18170221, 0.35515252, 0.17520693, 0.0031233057, 0.06684505, 0.29877523, -0.23804879, 0.06961755, -0.028388625, -0.047175832, 0.06370213, -0.033025347, 0.20074391, 0.065511346, 0.083389536, 0.22005804, -0.0630849, -0.12104249, -0.16984168, 0.04201267, -0.052822687, -0.20056406, 0.06472128, 0.058788557, 0.042677127, -0.08901711, 0.24812782, -0.043851584, -0.022202518, 0.24027815, -0.29178235, -0.15660053, -0.090707794, -0.13014641, 0.04572296, 0.14194056, 0.046569288, -0.02238575, 0.1984572, 0.043138582, 0.009392354, -0.16508147, -0.06769644, -0.24350171, 0.068556234, -0.3438623, -0.12780043, -0.071613155, 0.07776693, -0.3570338, -0.13987097, -0.035549164, 0.18527588, 0.0015032518, -0.049326956, -0.04739715, 0.069527194, -0.45887813, 0.030641815, -0.08070721, 0.2427185, 0.25921994, -0.067565955, 0.047510993, 0.17654422, -0.1974108, -0.011639145, 0.17501213, -0.016329935, 0.23869117, 0.031919338, -0.06531266, -0.08645058, -0.05066483, -0.087426886, 0.3067111, 0.007860365, -0.13586761, 0.055485975, 0.16909912, 0.075732954, -0.04708436, 0.2222695, 0.27130577, -0.24059276, 0.2584573, -0.47368985, -0.32510433, 0.013498564, 0.09740224, 0.23603866, 0.14318018, -0.14798903, 0.1802333, 0.30901518, 0.19030796, -0.12737429, -0.21123631, 0.07271149, -0.4158513, -0.0053839674, 0.19615045, 0.07845469, -0.111283466, 0.11420901, -0.09216942, -0.036507446, -0.12206056, -0.27952343, -0.03789622, -0.23036471, -0.06109353, 0.010364161, -0.0732231, -0.106672265, 0.052166678, -0.2925883, -0.06909715, 0.015779274, 0.069606416, 0.029601514, -0.0041458965, 0.042692382, -0.019329544, 0.05457872, 0.25285354, 0.09648572, -0.30826166, 0.04087284, -0.17297006, -0.07756518, 0.09756402, -0.18889393, -0.25627017, -0.0976966, -0.10287263, -0.0742557, -0.05026288, 0.1878926, 0.25290588, 0.29067898, -0.09252535, -0.04340467, -0.1303826, 0.13791765, 0.14241424, 0.034506023, 0.17624673, 0.4994658, 0.018165557, 0.059090413, 0.03213965, 0.2955978, 0.17673613, 0.07671617, -0.5354135, -0.19032225, -0.0013796393, 0.3078208, 0.12444796, -0.12939128, -0.11105989, 0.04810099, -0.0224513, 0.11159512, -0.12673165, -0.22854324, 0.34993955, 0.14925045, 0.032701395, -0.055693008, 0.102440655, -0.15728474, -0.035762828, 0.012019935, -0.2231601, 0.17655885, 0.1630186, 0.22893786, 8.5087864e-05, 0.2438808, -0.07906381, 0.33331507, 0.08009492, 0.051472247, -0.39907694, 0.020179633, 0.14179215, -0.029655974, -0.25517744, -0.23867986, 0.082140945, 0.16818741, -0.09900959, -0.04125708, 0.2866922, 0.4403839, -0.013782305, 0.015292223, 0.07545255, -0.054864217, -0.122031905, -0.052032996, -0.3641977, -0.14424905, -0.16991913, -0.19794457, -0.18728611, -0.120426156, 0.16528125, 0.20370245, -0.29736188, -0.09706105, -0.17028336, 0.16187611, -0.19123623, -0.006921634, -0.10879107, -0.24284844, -0.14522295, 0.15165222, -0.244477, -0.042038865, -0.073671974, 0.029618407, 0.2030535, 0.099188216, 0.4889327, 0.11478826, 0.26875767, -0.019656276, 0.036641143, 0.06058716, -0.011009507, -0.07313357, 0.030466551, -0.24098039, -0.30695263, 0.08549552, -0.08713378, 0.0087876385, 0.048465855, 0.4309888, -0.008624201, 0.1500026, -0.091178335, -0.055306353, 0.11019119, -0.12739027, 0.18025017, -0.06868597, 0.059896212, 0.34936845, -0.17655253, -0.06854351, 0.47014028, -0.055232443, -0.18067239, 0.10098152, -0.15367414, -0.05022362, -0.04409594, -0.18722816, 0.16829953, -0.2162613, 0.32720408, -0.22704561, -0.12475611, -0.046883643, 0.011427844, -0.25254574, 0.12373284, -0.08565037, 0.30627686, 0.027112782, -0.011491371, 0.10158672, -0.0043298556, -0.10313904, 0.08193827, -0.1495428, -0.16671501, -0.07036606, -0.17968662, 0.1701417, 0.16817577, 0.37232476, -0.15572964, 0.15912661, 0.15922828, 0.17313583, 0.136885, -0.07827176, -0.12464662, -0.22510692, -0.13188705, 0.06516278, -0.040227544, -0.061650205, 0.22345206, -0.17594323, 0.09318264, 0.09735117, 0.078408726, 0.027139604, 0.17441961, -0.28160447, 0.04072655, -0.30615473, -0.048598073, 0.0342322, 0.02248283, 0.34430733, 0.14067559, -0.18545306, -0.006373655, -0.06982122, -0.37028223, 0.08615607, 0.25897223, 0.0342441, 0.053865485, -0.2160234, 0.02515023, -0.016391391, -0.08673777, 0.025910947, -0.24881347, 0.050884105, 0.14422238, -0.03049742, -0.1544565, -0.075319715, -0.06234566, -0.2905847, 0.019188076, 0.1261638, 0.16965732, -0.1552473, -0.2310222, 0.0155495005, -0.08885647, -0.11637992, 0.2520556, -0.22145061, -0.0149450395, 0.05681305, 0.046188705, -0.054908894, -0.021548558, 0.11692019, 0.04550913, -0.049700275, 0.1288918, 0.32102147, 0.14521468, -0.29209572, -0.068111494, 0.30198047, 0.055021066, -0.026614577, 0.095954075, 0.10358006, -0.07300092, 0.029647548, -0.20688978, 0.052825827, -0.12863412, -0.23377375, -0.27148414, 0.02025624, -0.0025508702, 0.12805882, 0.009624509, 0.09491579, -0.1062178, -0.08454971, 0.01839143, 0.15266302]",False,-65.08330926091602
201900020091302080000000273,2019,SANTO ANTONIO DE PADUA,ALPRAZOLAN 0 5MG ALPRAZOLAN 1MG CLORIDRATO DE PAROXETINA 20MG CLORIDRATO DE TRAMADOL 50MG CLORIDRATO DE TRAZODONA 50MG CLOXAZOLAM 2MG DIVALPROATO DE SODIO 250MG FENITOINA 100MG FENOBARBITAL 100MG FOSFATO DE CODEINA 30MG   PARACETAMOL 500MG FUMARATO D,9365.4,MATERIAL DE CONSUMO,"[-0.076456994, 0.26301333, 0.07714891, -0.017564008, 0.16414832, -0.11439756, 0.3035972, 0.25659046, 0.005129511, -0.023842411, 0.23708145, -0.28361526, -0.15447815, 0.1197615, -0.011076006, -0.043433458, -0.0606292, 0.10849604, -0.064594716, 0.12859827, 0.2662896, -0.017140238, -0.04015245, -0.045380455, -0.028979415, 0.25252497, -0.22272365, -0.103817396, -0.07465454, 0.013660864, 0.016639331, 0.35143283, 0.21717794, -0.10794624, 0.26885355, -0.16467308, -0.3076868, -0.089556776, -0.029352134, 0.09904625, -0.15586422, 0.04872482, 0.14179112, 0.15438615, -0.12796961, -0.1001604, -0.2860355, 0.1158478, 0.1376031, 0.06965328, -0.09293693, -0.14486378, -0.2042141, 0.051475022, -0.008984584, -0.27288026, -0.139639, 0.12178401, -0.049827624, 0.16627854, 0.0031296033, 0.22899835, -0.24794866, -0.14332098, 0.04338889, 0.13685751, 0.17738594, -0.08044348, 0.09902078, 0.20127499, 0.10661256, -0.0423549, 0.10224182, -0.11568122, 0.12162596, 0.06855359, -0.019812634, -0.06287825, -0.25826094, -0.025633955, 0.06868792, -0.20234162, -0.22800572, -0.16934729, 0.14865328, 0.1924382, 0.06546419, 0.15889531, 0.106505714, -0.15408073, 0.019446418, -0.3711168, -0.16981705, -0.17210698, -0.032215025, 0.46035108, 0.14064787, -0.1277364, -0.023848064, 0.31544694, 0.17137367, 0.01043354, -0.066743724, -0.12407488, -0.20796557, -0.036664154, 0.23250203, 0.07687011, 0.07169739, 0.17380548, -0.03379632, 0.027469164, -0.078723215, -0.18260604, 0.031148294, -0.26919493, 0.16460054, 0.11893637, -0.16494127, 0.34326378, 0.051517744, -0.13364853, 0.050635982, -0.122410834, 0.08672752, -0.027712174, -0.06305316, -0.012947054, 0.10407709, -0.036815476, 0.2094007, -0.03979795, -0.37296072, -0.07210428, -0.07936787, -0.0041017705, -0.124067985, 0.054841146, -0.22615403, -0.02082195, -0.133833, 0.018505001, 0.06219854, -0.23230295, 0.07720592, 0.2480858, 0.16074808, -0.020853879, 0.011038681, 0.057105612, 0.006736792, -0.06311869, 0.33885264, 0.16998295, -0.06410955, -0.03844544, 0.20851381, 0.09108112, 0.10496732, -0.057018757, -0.45469174, -0.15725185, 0.19997346, -0.018962579, 0.14112368, 0.12399467, -0.15676527, 0.02117447, -0.05363338, 0.1934772, 0.038757574, -0.2774066, 0.28531927, 0.020515831, -0.047233913, 0.025818633, 0.100602545, -0.07088443, 0.13230245, -0.26862964, 0.051797252, 0.31443545, -0.033609267, 0.086360656, -0.14585331, 0.20743859, 0.11416396, 0.20204906, -0.027080335, 0.04317382, -0.19013834, 0.114688, 0.15763177, 0.043569874, -0.28367445, -0.117582954, -0.014231489, 0.20385905, -0.28032997, -0.10415708, 0.10239121, 0.3111471, -0.11074676, -0.097957335, 0.17704411, -0.04219398, -0.03152697, -0.01000246, -0.25770065, -0.28801584, -0.11681201, -0.10074756, -0.099520385, -0.066278875, 0.085933685, 0.07379389, -0.20184703, -0.17702915, -0.059790093, 0.14409018, -0.022107594, -0.23587316, -0.050506044, -0.1620628, -0.012336704, -0.10855764, -0.00046640635, -0.23543763, -0.02980938, 0.044416282, -0.015798979, 0.21803236, 0.16214181, 0.08349833, 0.15248556, 0.0030093256, -0.0592408, -0.09040762, -0.09816594, 0.025844855, 0.21363068, -0.17269158, -0.11613981, 0.020359473, -0.14530449, 0.23878057, 0.26130548, 0.17622249, -0.09104704, -0.014169213, 0.08847547, -0.13847898, 0.20101301, 0.062343467, 0.22863607, 0.11891415, 0.10333917, 0.1394252, -0.0318795, -0.13805217, 0.2379123, -0.00017385061, -0.0065797865, 0.08795136, -0.13306014, 0.1885962, -0.14561409, -0.1796365, 0.036142264, -0.18599503, 0.25858662, -0.2997686, 0.060358737, -0.25822252, 0.34385934, -0.19434184, -0.08545693, 0.07257866, 0.02685298, -0.1569478, 0.07809885, -0.1720988, 0.06542324, -0.011049487, -0.1191533, -0.10359752, -0.15187375, -0.15335655, -0.10220816, 0.17866392, -0.09684875, 0.24341147, -0.078391604, 0.0026371533, 0.23012096, 0.29564115, 0.083040535, 0.24265218, -0.14926596, -0.16211043, -0.1158281, -0.039511155, 0.05463602, -0.17723937, 0.22785203, 0.017195376, -0.11507195, 0.09219989, 0.13546842, -0.14441393, 0.13631882, -0.06398914, 0.040842224, -0.12200967, 0.16401155, 0.039985456, 0.17452382, 0.20386092, 0.05369274, -0.10357588, -0.044622853, -0.20094776, -0.17814557, 0.15191223, 0.28334492, 0.39674604, -0.05880295, -0.16919224, 0.032082647, -0.12792782, 0.089794375, 0.250759, -0.30327755, 0.010500948, 0.075200684, -0.093411185, -0.1642625, -0.010682531, -0.06980785, -0.07192705, -0.08408803, -0.16404451, -0.056034595, -0.20743065, 0.05776441, 0.22262783, -0.09261736, -0.09457029, -0.018044362, -0.13840441, -0.21587642, 0.04945505, -0.104290836, 0.091456294, -0.015409779, 0.045894295, -0.098461844, 0.12713432, -0.1426936, 0.06516519, -0.120528735, -0.42156646, -0.15833874, 0.1261246, -0.16954148, -0.1352448, 0.014995798, 0.16987576, -0.027550803, 0.14411546, 0.032206904, 0.10364729, 0.08159525, -0.028132536, -0.27068397, 0.07806725, -0.020288743, 0.05257821, -0.18566923, -0.008207334, 0.027265405, -0.1240895, 0.2984866, 0.17148383]",False,162.65765096210205
201900020091302080000002127,2019,SANTO ANTONIO DE PADUA,UND   ACIDO ACETIL SALICILICO 100MG UND   ACIDO ASCORBICO UND   BESILATO DE ANLODIPINO 5MG UND   CLORIDRATO DE PROPRANOLOL 40MG UND   COMPLEXO B UND   ENALAPRIL 10MG UND   CLONAZEPAM 2MG UND   DIAZEPAM 10MG UND   PARACETAMOL  FRASCO  15ML  GOTAS  REF,102.6,MATERIAL DE CONSUMO,"[-0.04681426, 0.33805346, 0.09181263, 0.107496046, 0.0930757, -0.15794912, 0.30855167, 0.1900209, 0.056837033, -0.042020086, 0.23311712, -0.36367512, -0.056830805, 0.0341591, 0.084088534, 0.018543405, -0.013460872, 0.22596224, -0.20036332, 0.04372699, 0.27473232, -0.025017487, -0.11153078, -0.063821375, -0.044692475, 0.03803088, -0.24692504, -0.08661208, 0.039863925, -0.15307234, 0.10579809, 0.080724955, 0.25667608, 0.043548692, 0.14341241, -0.21615608, -0.25901696, -0.10120853, -0.10922724, 0.18105066, -0.19863875, 0.037550632, 0.080851406, -0.01735309, 0.06801308, 0.048973072, -0.12123432, -0.041451517, -0.06459591, -0.0019396497, -0.20328838, -0.07355418, -0.20143557, 0.01432231, -0.034843955, -0.18479037, -0.042152256, 0.1871909, 0.018402727, 0.05035376, 0.1025464, 0.23088674, -0.4060109, -0.18675542, -0.11651388, 0.05783881, 0.16114543, 0.04245214, 0.12554666, 0.25730875, -0.0052556847, 0.045655627, -0.06463886, -0.10443735, 0.1994524, 0.03417639, -0.052892923, 0.017850038, -0.24659316, -0.09509144, 0.08231573, -0.27695107, -0.31916717, -0.2759838, 0.14409716, 0.017266572, 0.081349105, 0.087518685, 0.12710673, -0.1690017, 0.074935205, -0.31826985, -0.12948193, 0.081084445, 0.23977338, 0.17545523, -0.06987477, -0.17995882, 0.09580192, 0.5172332, 0.1557319, 0.008835985, -0.07799997, 0.087597094, -0.2646776, 0.050319497, 0.23823015, 0.08993747, 0.0051150746, 0.111201525, 0.014880412, 0.011356123, -0.014937292, -0.047034893, 0.114191316, -0.349226, 0.17212482, 0.021298533, -0.1937357, 0.22519046, 0.17077696, -0.0843047, 0.028385764, -0.0042744665, 0.11588788, -0.042596605, 0.0335629, -0.085563146, -0.021563262, -0.055089533, 0.18041241, -0.064979106, -0.36833546, 0.011092755, -0.10134238, -0.01491451, 0.169784, 0.052935258, -0.25844362, 0.028848149, -0.23044966, 0.16628036, 0.11963462, -0.1446987, 0.20784621, 0.35129032, 0.034103587, -0.060394038, -0.0039155846, 0.08384404, 0.0508507, -0.2359485, 0.25548542, 0.10660399, -0.054717343, -0.14192298, 0.21793689, 0.01933853, -0.015416257, 0.19226277, -0.36295316, -0.0014777404, 0.0692904, -0.012118071, 0.3360153, 0.24863607, -0.07763464, 0.04086448, -0.13927393, 0.28029162, -0.104915224, -0.08766728, 0.4306635, 0.14210705, 0.061500344, -0.12019163, 0.07179549, -0.17084913, -0.058673277, -0.15821421, -0.09455343, 0.2043779, 0.08463482, 0.1325714, -0.26038346, 0.24848063, -0.07455648, 0.2568086, 0.06051142, 0.19911788, -0.09554386, 0.04995503, 0.12614396, 0.06881184, -0.22527547, -0.100095235, 0.19247742, 0.24469276, -0.200864, -0.14549944, -0.043016955, 0.28210273, -0.14814638, -0.08919332, 0.10831811, 0.13051115, -0.0441443, -0.046261143, -0.25766993, -0.026494456, -0.17324781, -0.05494522, -0.13331382, -0.058865875, -0.027276764, 0.03805921, -0.18867409, -0.084990054, -0.23044346, 0.19163887, 0.08082998, -0.30635858, 0.18838811, -0.2100876, 0.002807367, 0.029830838, -0.2315685, -0.18112417, -0.07840332, -0.055472177, -0.12373408, 0.031134063, 0.03099075, -0.047581006, -0.07754971, -0.038006622, 0.13122906, -0.07650007, -0.09711695, -0.118962795, 0.11033278, -0.20559175, -0.07335829, 0.09804436, -0.0669843, 0.12276795, 0.13552237, 0.13311334, -0.07910717, 0.111817695, -0.098043285, -0.13073331, 0.029758343, -0.033314046, 0.16566731, 0.15445249, 0.041150346, 0.15595931, -0.08523631, -0.18154056, 0.154651, 0.026843332, -0.017823486, 0.17316175, -0.01229497, 0.20123063, -0.11920285, -0.16182525, 0.13510202, -0.11609689, 0.097475626, -0.3601049, -0.035099577, -0.27608463, 0.24326992, -0.1697859, -0.14218767, -0.10660356, -0.00906863, -0.1551668, 0.107126, -0.1711145, 0.16554463, -0.015358345, -0.0020014197, -0.057459246, -0.101483725, 0.04077247, -0.09773433, 0.09731277, -0.0111559825, 0.13675632, 0.027851582, -0.032190863, 0.24953856, 0.21598762, 0.0385359, 0.14996475, -0.1883127, -0.07346187, -0.13334566, -0.01638856, 0.038392007, -0.05647412, 0.12086042, -0.1587616, -0.001821408, 0.23125273, 0.0360791, -0.075262554, 0.11819974, -0.031289686, 0.1278991, -0.08898202, -0.0018152284, -0.017149808, 0.17687833, 0.17535615, 0.06715762, -0.15497805, -0.07561097, -0.1473847, -0.16307384, 0.12160369, 0.14551617, 0.13207714, -0.16876523, -0.24694999, 0.019564833, -0.064301364, 0.19687371, 0.1251706, -0.2788402, 0.023285883, 0.11708186, 0.13246512, -0.057163473, 0.078573406, -0.05373616, 0.026052698, 0.06660602, 0.1347313, -0.121510565, -0.23505805, -0.034420967, 0.18781798, -0.14019977, -0.1209299, -0.1240617, -0.19742982, -0.11866365, 0.12410915, -0.028901368, -0.0055762143, 0.055828225, 0.10263464, 0.009074993, 0.15728956, -0.15203826, 0.051135737, 0.19221163, -0.32058427, -0.1275177, 0.19508152, -0.0846434, -0.14065772, -0.16059609, 0.05158625, -0.018289698, 0.25133494, -0.18470268, 0.16073966, 0.12726815, -0.012919438, -0.09081406, 0.11071077, -0.07253763, -0.009896863, -0.1311367, 0.030728186, 0.036666792, 0.03310105, -0.03239207, 0.21558452]",False,-97.12252813668272
